X,Y,Radius,Color
63,264,1,1
72.9999999999999,270,1,1
71.9999999999999,273,1,1
67.9999999999999,278,1,1
59.9999999999999,278,1,1
56.9999999999999,273,1,1
60.9999999999999,269,1,1
66.9999999999999,269,1,1
67.9999999999999,276,1,1
58.9999999999999,276,1,1
55.9999999999999,271,1,1
63,268,1,1
70.9999999999999,270,1,1
71.9999999999999,276,1,1
66.9999999999999,276,1,1
61.9999999999999,271,1,1
58.9999999999999,270,1,1
69.9999999999999,274,1,1
147,289,1,1
145,285,1,1
143,279,1,1
139,277,1,1
139,271,1,1
142,265,1,1
147,259,1,1
148,256,1,1
155,254,1,1
161,254,1,1
166,256,1,1
171,259,1,1
174,263,1,1
177,272,1,1
178,275,1,1
172,280,1,1
170,283,1,1
169,286,1,1
164,288,1,1
157,289,1,1
152,289,1,1
150,284,1,1
148,279,1,1
148,273,1,1
147,268,1,1
152,266,1,1
156,265,1,1
160,265,1,1
165,267,1,1
167,269,1,1
167,270,1,1
167,273,1,1
163,277,1,1
160,280,1,1
156,280,1,1
153,278,1,1
155,274,1,1
157,272,1,1
158,267,1,1
154,263,1,1
151,258,1,1
148,252,1,1
169,251,1,1
179,268,1,1
177,278,1,1
172,285,1,1
167,292,1,1
156,292,1,1
148,282,1,1
136,272,1,1
140,268,1,1
142,261,1,1
145,271,1,1
157,277,1,1
157,281,1,1
159,286,1,1
159,288,1,1
162,287,1,1
166,283,1,1
170,280,1,1
173,278,1,1
175,275,1,1
176,273,1,1
177,270,1,1
175,268,1,1
172,266,1,1
166,263,1,1
160,262,1,1
157,259,1,1
157,258,1,1
158,256,1,1
164,259,1,1
167,263,1,1
171,269,1,1
172,273,1,1
168,281,1,1
160,283,1,1
153,282,1,1
149,280,1,1
146,274,1,1
149,270,1,1
165,277,1,1
162,283,1,1
154,283,1,1
149,282,1,1
143,274,1,1
145,265,1,1
154,263,1,1
161,264,1,1
162,266,1,1
150,275,1,1
154,283,1,1
160,286,1,1
159,271,1,1
156,270,1,1
157,270,1,1
154,270,1,1
151,272,1,1
157,275,1,1
157,273,1,1
89.9999999999999,243,1,1
95.9999999999999,236,1,1
99.9999999999999,231,1,1
103,225,1,1
113,225,1,1
120,225,1,1
125,229,1,1
126,238,1,1
131,245,1,1
132,250,1,1
126,256,1,1
122,260,1,1
117,263,1,1
111,263,1,1
104,261,1,1
101,259,1,1
97.9999999999999,257,1,1
93.9999999999999,253,1,1
94.9999999999999,246,1,1
98.9999999999999,241,1,1
105,239,1,1
110,236,1,1
111,234,1,1
115,233,1,1
119,238,1,1
121,243,1,1
122,250,1,1
118,252,1,1
114,252,1,1
108,254,1,1
104,252,1,1
112,245,1,1
116,243,1,1
120,251,1,1
116,255,1,1
110,256,1,1
105,256,1,1
98.9999999999999,262,1,1
98.9999999999999,253,1,1
96.9999999999999,248,1,1
94.9999999999999,246,1,1
99.9999999999999,240,1,1
99.9999999999999,236,1,1
91.9999999999999,236,1,1
97.9999999999999,231,1,1
101,226,1,1
108,225,1,1
113,225,1,1
115,228,1,1
113,237,1,1
106,242,1,1
103,249,1,1
114,243,1,1
117,238,1,1
119,236,1,1
124,235,1,1
129,237,1,1
130,239,1,1
131,240,1,1
131,243,1,1
124,236,1,1
124,228,1,1
124,228,1,1
116,227,1,1
109,230,1,1
105,232,1,1
103,238,1,1
94.9999999999999,243,1,1
96.9999999999999,247,1,1
104,251,1,1
106,262,1,1
110,262,1,1
116,262,1,1
120,262,1,1
123,262,1,1
123,257,1,1
122,255,1,1
122,251,1,1
128,248,1,1
122,250,1,1
118,255,1,1
110,258,1,1
105,258,1,1
102,260,1,1
99.9999999999999,262,1,1
103,259,1,1
112,261,1,1
115,261,1,1
119,261,1,1
103,260,1,1
193,260,1,1
193,256,1,1
188,252,1,1
185,247,1,1
185,241,1,1
189,236,1,1
193,228,1,1
198,225,1,1
205,226,1,1
213,226,1,1
215,233,1,1
218,229,1,1
219,238,1,1
226,244,1,1
223,252,1,1
219,257,1,1
214,260,1,1
210,261,1,1
202,261,1,1
196,262,1,1
199,252,1,1
196,249,1,1
192,247,1,1
193,243,1,1
196,239,1,1
196,236,1,1
200,236,1,1
203,235,1,1
207,235,1,1
209,236,1,1
214,238,1,1
216,243,1,1
216,245,1,1
214,247,1,1
210,251,1,1
204,253,1,1
200,252,1,1
199,245,1,1
205,245,1,1
205,245,1,1
209,245,1,1
213,246,1,1
207,254,1,1
205,254,1,1
225,238,1,1
218,236,1,1
202,238,1,1
194,246,1,1
193,255,1,1
197,260,1,1
202,260,1,1
206,260,1,1
210,263,1,1
215,263,1,1
215,258,1,1
218,252,1,1
218,251,1,1
213,254,1,1
207,256,1,1
204,258,1,1
200,260,1,1
195,261,1,1
191,260,1,1
189,256,1,1
190,252,1,1
191,250,1,1
194,250,1,1
195,251,1,1
199,254,1,1
199,254,1,1
200,254,1,1
202,254,1,1
203,254,1,1
205,255,1,1
202,259,1,1
199,257,1,1
202,255,1,1
205,255,1,1
211,255,1,1
204,261,1,1
214,255,1,1
217,253,1,1
214,251,1,1
202,251,1,1
195,251,1,1
202,260,1,1
209,260,1,1
202,259,1,1
214,225,1,1
202,226,1,1
98.9999999999999,315,1,1
98.9999999999999,310,1,1
94.9999999999999,308,1,1
94.9999999999999,301,1,1
94.9999999999999,297,1,1
96.9999999999999,291,1,1
102,284,1,1
103,281,1,1
109,278,1,1
115,278,1,1
122,278,1,1
124,283,1,1
128,289,1,1
129,293,1,1
130,295,1,1
131,299,1,1
129,302,1,1
127,306,1,1
124,313,1,1
123,314,1,1
116,315,1,1
115,315,1,1
111,315,1,1
108,315,1,1
104,314,1,1
97.9999999999999,306,1,1
89.9999999999999,299,1,1
94.9999999999999,305,1,1
93.9999999999999,293,1,1
94.9999999999999,291,1,1
98.9999999999999,284,1,1
105,282,1,1
116,281,1,1
124,283,1,1
125,287,1,1
119,288,1,1
106,293,1,1
101,298,1,1
108,302,1,1
111,305,1,1
109,305,1,1
113,308,1,1
118,307,1,1
120,303,1,1
116,296,1,1
109,294,1,1
111,288,1,1
122,290,1,1
126,299,1,1
111,306,1,1
104,301,1,1
103,297,1,1
102,289,1,1
116,286,1,1
119,281,1,1
113,280,1,1
107,280,1,1
101,280,1,1
101,282,1,1
101,285,1,1
96.9999999999999,290,1,1
96.9999999999999,290,1,1
105,283,1,1
114,281,1,1
120,282,1,1
127,287,1,1
127,290,1,1
112,289,1,1
104,289,1,1
110,290,1,1
119,291,1,1
122,298,1,1
124,303,1,1
122,297,1,1
112,290,1,1
99.9999999999999,298,1,1
95.9999999999999,301,1,1
99.9999999999999,302,1,1
108,295,1,1
119,299,1,1
122,298,1,1
120,288,1,1
109,286,1,1
101,287,1,1
113,285,1,1
108,308,1,1
102,314,1,1
120,313,1,1
108,298,1,1
112,279,1,1
192,317,1,1
191,313,1,1
187,308,1,1
186,304,1,1
186,297,1,1
186,294,1,1
188,289,1,1
189,287,1,1
195,284,1,1
197,280,1,1
203,280,1,1
211,280,1,1
215,280,1,1
217,286,1,1
219,290,1,1
221,293,1,1
226,295,1,1
226,300,1,1
223,302,1,1
222,304,1,1
220,307,1,1
220,311,1,1
217,312,1,1
214,313,1,1
212,316,1,1
206,316,1,1
200,316,1,1
194,310,1,1
196,302,1,1
195,299,1,1
196,293,1,1
201,291,1,1
206,290,1,1
212,292,1,1
215,300,1,1
213,303,1,1
209,310,1,1
199,312,1,1
202,305,1,1
203,303,1,1
206,298,1,1
204,295,1,1
199,289,1,1
198,283,1,1
203,283,1,1
210,283,1,1
216,285,1,1
221,288,1,1
219,291,1,1
210,289,1,1
202,287,1,1
197,289,1,1
184,298,1,1
191,294,1,1
193,287,1,1
196,283,1,1
199,281,1,1
204,281,1,1
211,281,1,1
211,282,1,1
211,282,1,1
195,287,1,1
190,292,1,1
187,294,1,1
186,296,1,1
184,296,1,1
187,295,1,1
190,289,1,1
194,283,1,1
206,282,1,1
212,282,1,1
216,284,1,1
217,286,1,1
217,288,1,1
220,294,1,1
222,296,1,1
211,295,1,1
191,299,1,1
196,291,1,1
199,283,1,1
198,282,1,1
211,281,1,1
220,295,1,1
202,315,1,1
196,317,1,1
217,314,1,1
189,290,1,1
195,292,1,1
199,279,1,1
209,277,1,1
54.9999999999999,337,1,1
50.9999999999999,331,1,1
47.9999999999999,327,1,1
46.9999999999999,319,1,1
49.9999999999999,315,1,1
54.9999999999999,310,1,1
61.9999999999999,308,1,1
70.9999999999999,308,1,1
73.9999999999999,309,1,1
78.9999999999999,314,1,1
79.9999999999999,317,1,1
80.9999999999999,321,1,1
80.9999999999999,325,1,1
80.9999999999999,329,1,1
79.9999999999999,333,1,1
74.9999999999999,337,1,1
72.9999999999999,337,1,1
68.9999999999999,339,1,1
66.9999999999999,340,1,1
61.9999999999999,342,1,1
53.9999999999999,342,1,1
53.9999999999999,337,1,1
54.9999999999999,326,1,1
54.9999999999999,321,1,1
60.9999999999999,322,1,1
67.9999999999999,323,1,1
69.9999999999999,327,1,1
64.9999999999999,332,1,1
58.9999999999999,330,1,1
58,323,1,1
58.9999999999999,317,1,1
63.9999999999999,314,1,1
74.9999999999999,317,1,1
76.9999999999999,318,1,1
76.9999999999999,324,1,1
74.9999999999999,330,1,1
60.9999999999999,331,1,1
51.9999999999999,329,1,1
45.9999999999999,327,1,1
47.9999999999999,329,1,1
53,335,1,1
56.9999999999999,339,1,1
70.9999999999999,344,1,1
78.9999999999999,338,1,1
78.9999999999999,329,1,1
84.9999999999999,326,1,1
75.9999999999999,316,1,1
70.9999999999999,312,1,1
63,311,1,1
63.9999999999999,322,1,1
67.9999999999999,326,1,1
51.9999999999999,314,1,1
55.9999999999999,311,1,1
54.9999999999999,306,1,1
58.9999999999999,306,1,1
63.9999999999999,307,1,1
67.9999999999999,309,1,1
71.9999999999999,309,1,1
76.9999999999999,311,1,1
77.9999999999999,313,1,1
78.9999999999999,315,1,1
73.9999999999999,311,1,1
67.9999999999999,310,1,1
59.9999999999999,309,1,1
54.9999999999999,312,1,1
51.9999999999999,317,1,1
47.9999999999999,319,1,1
53,320,1,1
64.9999999999999,321,1,1
78.9999999999999,322,1,1
76.9999999999999,315,1,1
68.9999999999999,311,1,1
65.9999999999999,308,1,1
61.9999999999999,308,1,1
56.9999999999999,311,1,1
54.9999999999999,316,1,1
54.9999999999999,318,1,1
65.9999999999999,312,1,1
68.9999999999999,310,1,1
73.9999999999999,311,1,1
75.9999999999999,312,1,1
63,310,1,1
58.9999999999999,310,1,1
64.9999999999999,313,1,1
66.9999999999999,310,1,1
146,341,1,1
146,335,1,1
141,329,1,1
140,324,1,1
142,318,1,1
147,310,1,1
155,307,1,1
162,307,1,1
166,308,1,1
172,312,1,1
174,317,1,1
178,322,1,1
178,325,1,1
177,329,1,1
175,332,1,1
174,336,1,1
171,338,1,1
168,339,1,1
167,339,1,1
165,340,1,1
162,342,1,1
158,342,1,1
151,341,1,1
150,339,1,1
149,329,1,1
149,326,1,1
148,322,1,1
148,319,1,1
152,318,1,1
156,318,1,1
161,318,1,1
163,318,1,1
168,321,1,1
169,323,1,1
169,326,1,1
166,329,1,1
162,332,1,1
157,333,1,1
154,333,1,1
153,330,1,1
159,326,1,1
163,326,1,1
157,322,1,1
153,316,1,1
166,315,1,1
152,306,1,1
154,306,1,1
161,308,1,1
164,308,1,1
166,308,1,1
168,309,1,1
168,311,1,1
165,310,1,1
156,309,1,1
152,310,1,1
150,313,1,1
146,313,1,1
144,315,1,1
144,316,1,1
142,318,1,1
142,320,1,1
146,318,1,1
151,314,1,1
158,314,1,1
168,315,1,1
178,321,1,1
176,318,1,1
172,314,1,1
168,311,1,1
164,310,1,1
161,310,1,1
153,312,1,1
150,315,1,1
160,315,1,1
165,317,1,1
166,320,1,1
168,323,1,1
163,328,1,1
154,328,1,1
153,318,1,1
152,315,1,1
147,321,1,1
151,311,1,1
161,308,1,1
168,309,1,1
97.9999999999999,368,1,1
97.9999999999999,366,1,1
93.9999999999999,360,1,1
92.9999999999999,354,1,1
92.9999999999999,350,1,1
92.9999999999999,345,1,1
95.9999999999999,340,1,1
103,336,1,1
112,335,1,1
119,335,1,1
126,339,1,1
127,345,1,1
130,349,1,1
130,353,1,1
129,355,1,1
127,362,1,1
127,364,1,1
122,365,1,1
119,366,1,1
115,366,1,1
112,367,1,1
106,368,1,1
103,368,1,1
99.9999999999999,360,1,1
99.9999999999999,356,1,1
98.9999999999999,350,1,1
106,342,1,1
112,342,1,1
115,343,1,1
120,350,1,1
117,356,1,1
114,358,1,1
111,356,1,1
109,348,1,1
116,349,1,1
110,352,1,1
107,347,1,1
104,339,1,1
99.9999999999999,340,1,1
101,337,1,1
104,336,1,1
106,336,1,1
110,334,1,1
111,334,1,1
114,334,1,1
116,334,1,1
118,335,1,1
119,336,1,1
120,336,1,1
123,339,1,1
124,341,1,1
125,343,1,1
127,347,1,1
128,351,1,1
123,348,1,1
108,346,1,1
101,347,1,1
97.9999999999999,349,1,1
97.9999999999999,355,1,1
107,361,1,1
109,363,1,1
120,370,1,1
112,370,1,1
117,346,1,1
110,339,1,1
104,339,1,1
103,333,1,1
110,334,1,1
118,334,1,1
110,335,1,1
109,336,1,1
112,337,1,1
112,337,1,1
111,337,1,1
116,335,1,1
192,368,1,1
191,363,1,1
189,359,1,1
186,354,1,1
184,351,1,1
189,345,1,1
193,343,1,1
194,338,1,1
195,336,1,1
203,335,1,1
210,335,1,1
212,335,1,1
216,337,1,1
218,342,1,1
219,344,1,1
223,347,1,1
225,351,1,1
225,354,1,1
221,360,1,1
220,362,1,1
219,365,1,1
217,367,1,1
215,368,1,1
211,368,1,1
210,368,1,1
206,369,1,1
199,369,1,1
197,366,1,1
196,355,1,1
196,348,1,1
200,345,1,1
210,345,1,1
214,350,1,1
213,360,1,1
203,361,1,1
203,350,1,1
208,356,1,1
202,361,1,1
196,357,1,1
197,369,1,1
205,370,1,1
209,370,1,1
211,368,1,1
200,365,1,1
197,359,1,1
195,354,1,1
192,348,1,1
191,344,1,1
191,338,1,1
195,335,1,1
201,333,1,1
207,333,1,1
212,334,1,1
215,335,1,1
217,337,1,1
217,342,1,1
221,349,1,1
208,345,1,1
215,358,1,1
198,344,1,1
201,342,1,1
206,340,1,1
215,345,1,1
216,346,1,1
213,342,1,1
207,341,1,1
199,338,1,1
193,343,1,1
189,346,1,1
192,345,1,1
197,342,1,1
201,338,1,1
209,337,1,1
212,337,1,1
215,339,1,1
53,236,1,1
48.9999999999999,230,1,1
45.9999999999999,224,1,1
42.9999999999999,217,1,1
43.9999999999999,209,1,1
50.9999999999999,204,1,1
58.9999999999999,200,1,1
64.9999999999999,199,1,1
73.9999999999999,199,1,1
77.9999999999999,203,1,1
81.9999999999999,209,1,1
83.9999999999999,214,1,1
83.9999999999999,218,1,1
83.9999999999999,221,1,1
80.9999999999999,226,1,1
76.9999999999999,231,1,1
71.9999999999999,234,1,1
68.9999999999999,237,1,1
61.9999999999999,237,1,1
58,231,1,1
58,225,1,1
51.9999999999999,220,1,1
50.9999999999999,211,1,1
56.9999999999999,208,1,1
63,208,1,1
66.9999999999999,208,1,1
71.9999999999999,210,1,1
73.9999999999999,214,1,1
74.9999999999999,219,1,1
72.9999999999999,224,1,1
68.9999999999999,227,1,1
63.9999999999999,228,1,1
60.9999999999999,229,1,1
56.9999999999999,219,1,1
58.9999999999999,217,1,1
61.9999999999999,217,1,1
63.9999999999999,219,1,1
66.9999999999999,220,1,1
64.9999999999999,220,1,1
64.9999999999999,231,1,1
55.9999999999999,229,1,1
49.9999999999999,224,1,1
47.9999999999999,216,1,1
48.9999999999999,207,1,1
53,207,1,1
61.9999999999999,204,1,1
74.9999999999999,204,1,1
80.9999999999999,208,1,1
81.9999999999999,212,1,1
78.9999999999999,220,1,1
77.9999999999999,226,1,1
75.9999999999999,231,1,1
70.9999999999999,234,1,1
61.9999999999999,236,1,1
59.9999999999999,236,1,1
53.9999999999999,236,1,1
51.9999999999999,236,1,1
48.9999999999999,226,1,1
47.9999999999999,222,1,1
45.9999999999999,211,1,1
66.9999999999999,223,1,1
66.9999999999999,228,1,1
60.9999999999999,233,1,1
53,233,1,1
58,234,1,1
63,234,1,1
66.9999999999999,234,1,1
70.9999999999999,234,1,1
75.9999999999999,235,1,1
71.9999999999999,235,1,1
63,234,1,1
60.9999999999999,233,1,1
54.9999999999999,227,1,1
50.9999999999999,221,1,1
60.9999999999999,212,1,1
68.9999999999999,214,1,1
53,198,1,1
70.9999999999999,204,1,1
55.9999999999999,234,1,1
71.9999999999999,234,1,1
147,235,1,1
146,230,1,1
142,225,1,1
137,220,1,1
137,213,1,1
141,211,1,1
143,206,1,1
148,201,1,1
152,198,1,1
161,198,1,1
167,199,1,1
171,199,1,1
173,205,1,1
176,210,1,1
178,215,1,1
179,219,1,1
175,223,1,1
175,226,1,1
173,230,1,1
171,231,1,1
169,233,1,1
166,236,1,1
159,236,1,1
155,236,1,1
151,233,1,1
150,229,1,1
148,226,1,1
147,223,1,1
147,220,1,1
145,216,1,1
147,213,1,1
149,210,1,1
153,210,1,1
159,209,1,1
164,209,1,1
169,211,1,1
171,220,1,1
168,224,1,1
164,227,1,1
162,228,1,1
159,228,1,1
155,226,1,1
154,220,1,1
158,216,1,1
160,215,1,1
162,216,1,1
165,216,1,1
161,210,1,1
158,210,1,1
154,210,1,1
154,207,1,1
157,207,1,1
157,206,1,1
152,204,1,1
147,197,1,1
164,198,1,1
169,214,1,1
167,228,1,1
167,232,1,1
162,233,1,1
157,233,1,1
153,233,1,1
149,233,1,1
148,233,1,1
154,232,1,1
157,232,1,1
160,232,1,1
162,232,1,1
163,230,1,1
156,227,1,1
154,227,1,1
149,224,1,1
151,227,1,1
159,230,1,1
167,233,1,1
168,226,1,1
160,227,1,1
144,225,1,1
160,225,1,1
156,223,1,1
98.9999999999999,206,1,1
99.9999999999999,202,1,1
95.9999999999999,198,1,1
91.9999999999999,194,1,1
91.9999999999999,187,1,1
92.9999999999999,185,1,1
96.9999999999999,175,1,1
105,172,1,1
115,172,1,1
121,172,1,1
123,178,1,1
128,182,1,1
132,188,1,1
133,194,1,1
129,198,1,1
125,203,1,1
123,206,1,1
117,208,1,1
112,209,1,1
105,209,1,1
103,207,1,1
102,197,1,1
101,194,1,1
101,188,1,1
102,185,1,1
104,179,1,1
111,179,1,1
118,182,1,1
122,186,1,1
125,191,1,1
123,195,1,1
120,199,1,1
113,200,1,1
111,201,1,1
107,199,1,1
108,191,1,1
108,187,1,1
115,191,1,1
102,171,1,1
122,172,1,1
122,179,1,1
126,186,1,1
126,194,1,1
123,200,1,1
114,208,1,1
108,208,1,1
103,208,1,1
98.9999999999999,204,1,1
95.9999999999999,198,1,1
93.9999999999999,194,1,1
93.9999999999999,194,1,1
99.9999999999999,199,1,1
102,201,1,1
105,204,1,1
109,204,1,1
112,204,1,1
118,202,1,1
125,199,1,1
126,195,1,1
126,196,1,1
120,201,1,1
115,202,1,1
109,202,1,1
102,198,1,1
96.9999999999999,195,1,1
94.9999999999999,195,1,1
105,199,1,1
114,202,1,1
112,192,1,1
109,184,1,1
193,206,1,1
191,203,1,1
190,197,1,1
187,193,1,1
187,191,1,1
188,184,1,1
190,179,1,1
193,175,1,1
198,172,1,1
204,171,1,1
210,171,1,1
216,172,1,1
219,177,1,1
221,182,1,1
225,187,1,1
225,194,1,1
222,198,1,1
218,200,1,1
215,206,1,1
209,206,1,1
205,206,1,1
198,206,1,1
194,202,1,1
195,196,1,1
195,191,1,1
196,188,1,1
196,184,1,1
197,180,1,1
202,180,1,1
206,180,1,1
211,181,1,1
213,183,1,1
215,186,1,1
215,192,1,1
211,196,1,1
208,197,1,1
202,197,1,1
200,193,1,1
204,187,1,1
209,187,1,1
183,192,1,1
184,188,1,1
190,182,1,1
194,172,1,1
215,172,1,1
215,207,1,1
207,207,1,1
197,207,1,1
195,202,1,1
206,203,1,1
212,203,1,1
219,203,1,1
214,203,1,1
206,203,1,1
201,203,1,1
196,203,1,1
192,199,1,1
194,198,1,1
195,201,1,1
201,203,1,1
202,203,1,1
206,203,1,1
209,203,1,1
212,202,1,1
215,201,1,1
215,201,1,1
219,201,1,1
218,199,1,1
212,195,1,1
208,192,1,1
54.9999999999999,396,1,1
53.9999999999999,388,1,1
49.9999999999999,386,1,1
48.9999999999999,380,1,1
48.9999999999999,375,1,1
48.9999999999999,368,1,1
51.9999999999999,364,1,1
58,364,1,1
65.9999999999999,364,1,1
70.9999999999999,362,1,1
73.9999999999999,371,1,1
81.9999999999999,377,1,1
81.9999999999999,382,1,1
79.9999999999999,387,1,1
76.9999999999999,391,1,1
71.9999999999999,392,1,1
64.9999999999999,394,1,1
59.9999999999999,395,1,1
54.9999999999999,391,1,1
50.9999999999999,389,1,1
53.9999999999999,360,1,1
61.9999999999999,360,1,1
70.9999999999999,360,1,1
78.9999999999999,365,1,1
82.9999999999999,370,1,1
86.9999999999999,378,1,1
78.9999999999999,383,1,1
76.9999999999999,390,1,1
74.9999999999999,396,1,1
67.9999999999999,399,1,1
60.9999999999999,381,1,1
59.9999999999999,378,1,1
59.9999999999999,370,1,1
69.9999999999999,375,1,1
71.9999999999999,381,1,1
69.9999999999999,385,1,1
60.9999999999999,385,1,1
58.9999999999999,381,1,1
58.9999999999999,377,1,1
64.9999999999999,375,1,1
71.9999999999999,379,1,1
71.9999999999999,382,1,1
64.9999999999999,386,1,1
54.9999999999999,380,1,1
56.9999999999999,371,1,1
61.9999999999999,369,1,1
41.9999999999999,379,1,1
46.9999999999999,384,1,1
48.9999999999999,392,1,1
42.9999999999999,374,1,1
55.9999999999999,364,1,1
55.9999999999999,363,1,1
63.9999999999999,363,1,1
67.9999999999999,363,1,1
72.9999999999999,365,1,1
74.9999999999999,366,1,1
74.9999999999999,368,1,1
79.9999999999999,370,1,1
75.9999999999999,366,1,1
67.9999999999999,365,1,1
58.9999999999999,364,1,1
55.9999999999999,364,1,1
63.9999999999999,364,1,1
68.9999999999999,364,1,1
69.9999999999999,367,1,1
101,424,1,1
98.9999999999999,420,1,1
95.9999999999999,414,1,1
90.9999999999999,408,1,1
90.9999999999999,403,1,1
91.9999999999999,400,1,1
93.9999999999999,395,1,1
96.9999999999999,390,1,1
98.9999999999999,387,1,1
108,387,1,1
113,387,1,1
120,388,1,1
127,393,1,1
128,399,1,1
130,404,1,1
130,410,1,1
128,414,1,1
126,416,1,1
124,419,1,1
122,424,1,1
118,425,1,1
113,425,1,1
109,424,1,1
104,416,1,1
102,411,1,1
99.9999999999999,407,1,1
99.9999999999999,402,1,1
101,399,1,1
106,397,1,1
111,397,1,1
114,397,1,1
119,398,1,1
122,406,1,1
121,410,1,1
119,414,1,1
114,416,1,1
108,407,1,1
109,402,1,1
113,402,1,1
116,404,1,1
114,407,1,1
113,411,1,1
113,414,1,1
113,417,1,1
109,421,1,1
103,424,1,1
101,415,1,1
98.9999999999999,402,1,1
96.9999999999999,393,1,1
104,391,1,1
108,391,1,1
112,390,1,1
117,389,1,1
122,389,1,1
104,389,1,1
148,397,1,1
146,392,1,1
142,386,1,1
139,381,1,1
142,376,1,1
143,370,1,1
146,364,1,1
149,361,1,1
160,361,1,1
166,361,1,1
171,364,1,1
172,369,1,1
176,373,1,1
177,381,1,1
177,384,1,1
173,387,1,1
171,391,1,1
168,395,1,1
163,395,1,1
157,396,1,1
152,396,1,1
149,386,1,1
149,381,1,1
151,376,1,1
152,373,1,1
153,368,1,1
161,369,1,1
165,373,1,1
166,375,1,1
167,379,1,1
166,384,1,1
164,387,1,1
155,388,1,1
151,384,1,1
157,378,1,1
159,379,1,1
147,383,1,1
141,379,1,1
138,376,1,1
142,371,1,1
147,360,1,1
155,359,1,1
165,359,1,1
178,377,1,1
167,384,1,1
169,397,1,1
160,396,1,1
156,396,1,1
147,393,1,1
144,384,1,1
158,386,1,1
156,378,1,1
152,376,1,1
152,370,1,1
160,368,1,1
161,364,1,1
154,363,1,1
153,362,1,1
161,362,1,1
167,364,1,1
171,367,1,1
161,365,1,1
153,365,1,1
150,367,1,1
157,363,1,1
192,425,1,1
192,421,1,1
189,414,1,1
188,410,1,1
185,405,1,1
188,401,1,1
189,397,1,1
192,392,1,1
194,389,1,1
201,388,1,1
206,387,1,1
213,389,1,1
216,395,1,1
222,399,1,1
227,404,1,1
224,408,1,1
222,412,1,1
220,417,1,1
217,420,1,1
214,423,1,1
210,423,1,1
205,424,1,1
202,424,1,1
198,423,1,1
197,416,1,1
194,411,1,1
194,404,1,1
196,399,1,1
206,395,1,1
210,397,1,1
212,404,1,1
211,412,1,1
210,413,1,1
206,415,1,1
202,414,1,1
204,403,1,1
208,402,1,1
212,405,1,1
214,409,1,1
204,407,1,1
200,401,1,1
218,403,1,1
221,398,1,1
220,394,1,1
218,392,1,1
211,391,1,1
205,389,1,1
201,389,1,1
197,391,1,1
196,392,1,1
196,395,1,1
200,393,1,1
207,391,1,1
209,392,1,1
204,394,1,1
53.9999999999999,180,1,1
50.9999999999999,172,1,1
44.9999999999999,165,1,1
46.9999999999999,158,1,1
51.9999999999999,149,1,1
60.9999999999999,145,1,1
72.9999999999999,146,1,1
79.9999999999999,154,1,1
83.9999999999999,161,1,1
82.9999999999999,167,1,1
76.9999999999999,174,1,1
71.9999999999999,178,1,1
63,178,1,1
56.9999999999999,176,1,1
53,169,1,1
53,160,1,1
58.9999999999999,156,1,1
69.9999999999999,156,1,1
70.9999999999999,156,1,1
74.9999999999999,162,1,1
73.9999999999999,166,1,1
68.9999999999999,170,1,1
58,170,1,1
58,161,1,1
